index,timestamp,dt,pm2_5,temp,humidity,wind_speed,wind_deg,day_of_week,month,hour_sin,hour_cos,pm25_lag_1hr,pm25_lag_3hr,pm25_lag_24hr,pm25_rolling_avg_6hr,pm25_rolling_avg_24hr,temp_wind_interaction,pm25_t+1,pm25_t+2,pm25_t+3,pm25_t+4,pm25_t+5,pm25_t+6,pm25_t+7,pm25_t+8,pm25_t+9,pm25_t+10,pm25_t+11,pm25_t+12,pm25_t+13,pm25_t+14,pm25_t+15,pm25_t+16,pm25_t+17,pm25_t+18,pm25_t+19,pm25_t+20,pm25_t+21,pm25_t+22,pm25_t+23,pm25_t+24,pm25_t+25,pm25_t+26,pm25_t+27,pm25_t+28,pm25_t+29,pm25_t+30,pm25_t+31,pm25_t+32,pm25_t+33,pm25_t+34,pm25_t+35,pm25_t+36,pm25_t+37,pm25_t+38,pm25_t+39,pm25_t+40,pm25_t+41,pm25_t+42,pm25_t+43,pm25_t+44,pm25_t+45,pm25_t+46,pm25_t+47,pm25_t+48,pm25_t+49,pm25_t+50,pm25_t+51,pm25_t+52,pm25_t+53,pm25_t+54,pm25_t+55,pm25_t+56,pm25_t+57,pm25_t+58,pm25_t+59,pm25_t+60,pm25_t+61,pm25_t+62,pm25_t+63,pm25_t+64,pm25_t+65,pm25_t+66,pm25_t+67,pm25_t+68,pm25_t+69,pm25_t+70,pm25_t+71,pm25_t+72,day_of_week_sin,day_of_week_cos,is_weekend,pm25_lag_2hr,pm25_lag_6hr,pm25_lag_12hr,pm25_rolling_avg_3hr,pm25_rolling_avg_12hr,pm25_rolling_std_6hr,pm25_rolling_std_24hr,pm25_rolling_min_6hr,pm25_rolling_max_6hr,pm25_rolling_min_24hr,pm25_rolling_max_24hr,pm25_change_1hr,pm25_change_6hr,pm25_change_12hr,pm25_trend_6hr,temp_lag_1hr,temp_lag_2hr,temp_lag_3hr,temp_lag_6hr,temp_lag_12hr,temp_lag_24hr,temp_roll_mean_3hr,temp_roll_mean_6hr,temp_roll_mean_12hr,temp_roll_mean_24hr,temp_roll_std_6hr,temp_roll_std_24hr,temp_roll_min_6hr,temp_roll_max_6hr,temp_roll_min_24hr,temp_roll_max_24hr,temp_change_3hr,temp_change_24hr,humidity_lag_1hr,humidity_lag_2hr,humidity_lag_3hr,humidity_lag_6hr,humidity_lag_12hr,humidity_lag_24hr,humidity_roll_mean_3hr,humidity_roll_mean_6hr,humidity_roll_mean_12hr,humidity_roll_mean_24hr,humidity_roll_std_6hr,humidity_roll_std_24hr,humidity_roll_min_6hr,humidity_roll_max_6hr,humidity_roll_min_24hr,humidity_roll_max_24hr,wind_speed_lag_1hr,wind_speed_lag_2hr,wind_speed_lag_3hr,wind_speed_lag_6hr,wind_speed_lag_12hr,wind_speed_lag_24hr,wind_speed_roll_mean_3hr,wind_speed_roll_mean_6hr,wind_speed_roll_mean_12hr,wind_speed_roll_mean_24hr,wind_speed_roll_std_6hr,wind_speed_roll_std_24hr,wind_speed_roll_min_6hr,wind_speed_roll_max_6hr,wind_speed_roll_min_24hr,wind_speed_roll_max_24hr,humidity_temp_interaction,stagnation_index,temp_pm25_interaction,humidity_pm25_interaction,wind_pm25_interaction,temp_forecast_24h_avg,temp_forecast_72h_max,temp_forecast_72h_min,temp_forecast_change_24h,wind_speed_forecast_24h_avg,wind_speed_forecast_72h_max,wind_speed_forecast_24h_min,humidity_forecast_24h_avg,humidity_forecast_72h_max,humidity_forecast_72h_min,stagnation_forecast_24h_avg
4319.0,2025-06-03 01:00:00,1748912400,30.34,297.17,55,3.01,41.0,1,6,0.25881904510252074,0.9659258262890683,30.46,28.71,47.52,28.900000000000002,26.827916666666667,894.4816999999999,29.52,28.55,28.62,31.5,35.8,35.3,32.2,31.24,30.95,30.77,30.61,31.43,33.06,34.78,36.16,37.91,39.57,40.58,41.74,42.83,43.23,43.7,44.71,44.44,41.93,40.78,32.99,33.33,34.9,36.99,37.73,37.87,38.43,38.38,38.13,38.56,39.32,39.62,38.78,38.37,38.46,38.78,39.8,40.99,41.95,43.12,44.55,45.43,45.37,45.46,43.11,45.32,50.09,48.71,48.16,48.93,50.16,50.89,51.37,53.13,56.03,59.05,61.32,63.89,67.23,70.8,75.17,79.75,83.92,88.05,92.01,94.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4320.0,2025-06-03 02:00:00,1748916000,29.52,300.89,28,2.16,48.0,1,6,0.49999999999999994,0.8660254037844387,30.34,29.69,48.09,29.403333333333336,26.054166666666664,649.9224,28.55,28.62,31.5,35.8,35.3,32.2,31.24,30.95,30.77,30.61,31.43,33.06,34.78,36.16,37.91,39.57,40.58,41.74,42.83,43.23,43.7,44.71,44.44,41.93,40.78,32.99,33.33,34.9,36.99,37.73,37.87,38.43,38.38,38.13,38.56,39.32,39.62,38.78,38.37,38.46,38.78,39.8,40.99,41.95,43.12,44.55,45.43,45.37,45.46,43.11,45.32,50.09,48.71,48.16,48.93,50.16,50.89,51.37,53.13,56.03,59.05,61.32,63.89,67.23,70.8,75.17,79.75,83.92,88.05,92.01,94.3,95.75,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4321.0,2025-06-03 03:00:00,1748919600,28.55,302.71,25,2.23,133.0,1,6,0.7071067811865475,0.7071067811865476,29.52,30.46,49.12,29.545,25.197083333333335,675.0432999999999,28.62,31.5,35.8,35.3,32.2,31.24,30.95,30.77,30.61,31.43,33.06,34.78,36.16,37.91,39.57,40.58,41.74,42.83,43.23,43.7,44.71,44.44,41.93,40.78,32.99,33.33,34.9,36.99,37.73,37.87,38.43,38.38,38.13,38.56,39.32,39.62,38.78,38.37,38.46,38.78,39.8,40.99,41.95,43.12,44.55,45.43,45.37,45.46,43.11,45.32,50.09,48.71,48.16,48.93,50.16,50.89,51.37,53.13,56.03,59.05,61.32,63.89,67.23,70.8,75.17,79.75,83.92,88.05,92.01,94.3,95.75,98.95,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4322.0,2025-06-03 04:00:00,1748923200,28.62,304.01,23,3.45,156.0,1,6,0.8660254037844386,0.5000000000000001,28.55,30.34,37.63,29.53,24.82166666666667,1048.8345,31.5,35.8,35.3,32.2,31.24,30.95,30.77,30.61,31.43,33.06,34.78,36.16,37.91,39.57,40.58,41.74,42.83,43.23,43.7,44.71,44.44,41.93,40.78,32.99,33.33,34.9,36.99,37.73,37.87,38.43,38.38,38.13,38.56,39.32,39.62,38.78,38.37,38.46,38.78,39.8,40.99,41.95,43.12,44.55,45.43,45.37,45.46,43.11,45.32,50.09,48.71,48.16,48.93,50.16,50.89,51.37,53.13,56.03,59.05,61.32,63.89,67.23,70.8,75.17,79.75,83.92,88.05,92.01,94.3,95.75,98.95,76.97,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4323.0,2025-06-03 05:00:00,1748926800,31.5,305.33,22,4.06,164.0,1,6,0.9659258262890683,0.25881904510252074,28.62,29.52,35.78,29.831666666666667,24.643333333333334,1239.6398,35.8,35.3,32.2,31.24,30.95,30.77,30.61,31.43,33.06,34.78,36.16,37.91,39.57,40.58,41.74,42.83,43.23,43.7,44.71,44.44,41.93,40.78,32.99,33.33,34.9,36.99,37.73,37.87,38.43,38.38,38.13,38.56,39.32,39.62,38.78,38.37,38.46,38.78,39.8,40.99,41.95,43.12,44.55,45.43,45.37,45.46,43.11,45.32,50.09,48.71,48.16,48.93,50.16,50.89,51.37,53.13,56.03,59.05,61.32,63.89,67.23,70.8,75.17,79.75,83.92,88.05,92.01,94.3,95.75,98.95,76.97,72.89,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4324.0,2025-06-03 06:00:00,1748930400,35.8,306.44,20,4.85,170.0,1,6,1.0,6.123233995736766e-17,31.5,28.55,39.99,30.721666666666664,24.46875,1486.234,35.3,32.2,31.24,30.95,30.77,30.61,31.43,33.06,34.78,36.16,37.91,39.57,40.58,41.74,42.83,43.23,43.7,44.71,44.44,41.93,40.78,32.99,33.33,34.9,36.99,37.73,37.87,38.43,38.38,38.13,38.56,39.32,39.62,38.78,38.37,38.46,38.78,39.8,40.99,41.95,43.12,44.55,45.43,45.37,45.46,43.11,45.32,50.09,48.71,48.16,48.93,50.16,50.89,51.37,53.13,56.03,59.05,61.32,63.89,67.23,70.8,75.17,79.75,83.92,88.05,92.01,94.3,95.75,98.95,76.97,72.89,74.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4325.0,2025-06-03 07:00:00,1748934000,35.3,306.82,21,4.86,174.0,1,6,0.9659258262890683,-0.25881904510252063,35.8,28.62,0.0,31.548333333333332,25.939583333333335,1491.1452000000002,32.2,31.24,30.95,30.77,30.61,31.43,33.06,34.78,36.16,37.91,39.57,40.58,41.74,42.83,43.23,43.7,44.71,44.44,41.93,40.78,32.99,33.33,34.9,36.99,37.73,37.87,38.43,38.38,38.13,38.56,39.32,39.62,38.78,38.37,38.46,38.78,39.8,40.99,41.95,43.12,44.55,45.43,45.37,45.46,43.11,45.32,50.09,48.71,48.16,48.93,50.16,50.89,51.37,53.13,56.03,59.05,61.32,63.89,67.23,70.8,75.17,79.75,83.92,88.05,92.01,94.3,95.75,98.95,76.97,72.89,74.6,64.21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4326.0,2025-06-03 08:00:00,1748937600,32.2,304.95,37,4.28,180.0,1,6,0.8660254037844387,-0.4999999999999998,35.3,31.5,19.37,31.994999999999994,26.474166666666665,1305.186,31.24,30.95,30.77,30.61,31.43,33.06,34.78,36.16,37.91,39.57,40.58,41.74,42.83,43.23,43.7,44.71,44.44,41.93,40.78,32.99,33.33,34.9,36.99,37.73,37.87,38.43,38.38,38.13,38.56,39.32,39.62,38.78,38.37,38.46,38.78,39.8,40.99,41.95,43.12,44.55,45.43,45.37,45.46,43.11,45.32,50.09,48.71,48.16,48.93,50.16,50.89,51.37,53.13,56.03,59.05,61.32,63.89,67.23,70.8,75.17,79.75,83.92,88.05,92.01,94.3,95.75,98.95,76.97,72.89,74.6,64.21,59.05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4327.0,2025-06-03 09:00:00,1748941200,31.24,306.62,34,3.9,195.0,1,6,0.7071067811865476,-0.7071067811865475,32.2,35.8,18.52,32.443333333333335,27.004166666666666,1195.818,30.95,30.77,30.61,31.43,33.06,34.78,36.16,37.91,39.57,40.58,41.74,42.83,43.23,43.7,44.71,44.44,41.93,40.78,32.99,33.33,34.9,36.99,37.73,37.87,38.43,38.38,38.13,38.56,39.32,39.62,38.78,38.37,38.46,38.78,39.8,40.99,41.95,43.12,44.55,45.43,45.37,45.46,43.11,45.32,50.09,48.71,48.16,48.93,50.16,50.89,51.37,53.13,56.03,59.05,61.32,63.89,67.23,70.8,75.17,79.75,83.92,88.05,92.01,94.3,95.75,98.95,76.97,72.89,74.6,64.21,59.05,56.78,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4328.0,2025-06-03 10:00:00,1748944800,30.95,308.38,17,3.85,208.0,1,6,0.49999999999999994,-0.8660254037844387,31.24,35.3,18.25,32.83166666666667,27.533333333333335,1187.263,30.77,30.61,31.43,33.06,34.78,36.16,37.91,39.57,40.58,41.74,42.83,43.23,43.7,44.71,44.44,41.93,40.78,32.99,33.33,34.9,36.99,37.73,37.87,38.43,38.38,38.13,38.56,39.32,39.62,38.78,38.37,38.46,38.78,39.8,40.99,41.95,43.12,44.55,45.43,45.37,45.46,43.11,45.32,50.09,48.71,48.16,48.93,50.16,50.89,51.37,53.13,56.03,59.05,61.32,63.89,67.23,70.8,75.17,79.75,83.92,88.05,92.01,94.3,95.75,98.95,76.97,72.89,74.6,64.21,59.05,56.78,55.51,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4329.0,2025-06-03 11:00:00,1748948400,30.77,308.51,16,3.8,217.0,1,6,0.258819045102521,-0.9659258262890682,30.95,32.2,17.98,32.71,28.06625,1172.338,30.61,31.43,33.06,34.78,36.16,37.91,39.57,40.58,41.74,42.83,43.23,43.7,44.71,44.44,41.93,40.78,32.99,33.33,34.9,36.99,37.73,37.87,38.43,38.38,38.13,38.56,39.32,39.62,38.78,38.37,38.46,38.78,39.8,40.99,41.95,43.12,44.55,45.43,45.37,45.46,43.11,45.32,50.09,48.71,48.16,48.93,50.16,50.89,51.37,53.13,56.03,59.05,61.32,63.89,67.23,70.8,75.17,79.75,83.92,88.05,92.01,94.3,95.75,98.95,76.97,72.89,74.6,64.21,59.05,56.78,55.51,54.22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4330.0,2025-06-03 12:00:00,1748952000,30.61,305.51,34,1.93,245.0,1,6,1.2246467991473532e-16,-1.0,30.77,31.24,17.67,31.845,28.605416666666667,589.6342999999999,31.43,33.06,34.78,36.16,37.91,39.57,40.58,41.74,42.83,43.23,43.7,44.71,44.44,41.93,40.78,32.99,33.33,34.9,36.99,37.73,37.87,38.43,38.38,38.13,38.56,39.32,39.62,38.78,38.37,38.46,38.78,39.8,40.99,41.95,43.12,44.55,45.43,45.37,45.46,43.11,45.32,50.09,48.71,48.16,48.93,50.16,50.89,51.37,53.13,56.03,59.05,61.32,63.89,67.23,70.8,75.17,79.75,83.92,88.05,92.01,94.3,95.75,98.95,76.97,72.89,74.6,64.21,59.05,56.78,55.51,54.22,52.94,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4331.0,2025-06-03 13:00:00,1748955600,31.43,304.95,34,1.64,269.0,1,6,-0.2588190451025208,-0.9659258262890683,30.61,30.95,18.63,31.2,29.138749999999998,500.11799999999994,33.06,34.78,36.16,37.91,39.57,40.58,41.74,42.83,43.23,43.7,44.71,44.44,41.93,40.78,32.99,33.33,34.9,36.99,37.73,37.87,38.43,38.38,38.13,38.56,39.32,39.62,38.78,38.37,38.46,38.78,39.8,40.99,41.95,43.12,44.55,45.43,45.37,45.46,43.11,45.32,50.09,48.71,48.16,48.93,50.16,50.89,51.37,53.13,56.03,59.05,61.32,63.89,67.23,70.8,75.17,79.75,83.92,88.05,92.01,94.3,95.75,98.95,76.97,72.89,74.6,64.21,59.05,56.78,55.51,54.22,52.94,53.53,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4332.0,2025-06-03 14:00:00,1748959200,33.06,302.17,41,2.59,30.0,1,6,-0.4999999999999997,-0.8660254037844388,31.43,30.77,20.63,31.343333333333334,29.656666666666666,782.6203,34.78,36.16,37.91,39.57,40.58,41.74,42.83,43.23,43.7,44.71,44.44,41.93,40.78,32.99,33.33,34.9,36.99,37.73,37.87,38.43,38.38,38.13,38.56,39.32,39.62,38.78,38.37,38.46,38.78,39.8,40.99,41.95,43.12,44.55,45.43,45.37,45.46,43.11,45.32,50.09,48.71,48.16,48.93,50.16,50.89,51.37,53.13,56.03,59.05,61.32,63.89,67.23,70.8,75.17,79.75,83.92,88.05,92.01,94.3,95.75,98.95,76.97,72.89,74.6,64.21,59.05,56.78,55.51,54.22,52.94,53.53,55.72,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4333.0,2025-06-03 15:00:00,1748962800,34.78,299.95,46,4.98,56.0,1,6,-0.7071067811865471,-0.7071067811865479,33.06,30.61,22.72,31.933333333333337,30.159166666666668,1493.751,36.16,37.91,39.57,40.58,41.74,42.83,43.23,43.7,44.71,44.44,41.93,40.78,32.99,33.33,34.9,36.99,37.73,37.87,38.43,38.38,38.13,38.56,39.32,39.62,38.78,38.37,38.46,38.78,39.8,40.99,41.95,43.12,44.55,45.43,45.37,45.46,43.11,45.32,50.09,48.71,48.16,48.93,50.16,50.89,51.37,53.13,56.03,59.05,61.32,63.89,67.23,70.8,75.17,79.75,83.92,88.05,92.01,94.3,95.75,98.95,76.97,72.89,74.6,64.21,59.05,56.78,55.51,54.22,52.94,53.53,55.72,58.32,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4334.0,2025-06-03 16:00:00,1748966400,36.16,299.4,48,4.42,62.0,1,6,-0.8660254037844384,-0.5000000000000004,34.78,31.43,24.67,32.80166666666667,30.637916666666666,1323.348,37.91,39.57,40.58,41.74,42.83,43.23,43.7,44.71,44.44,41.93,40.78,32.99,33.33,34.9,36.99,37.73,37.87,38.43,38.38,38.13,38.56,39.32,39.62,38.78,38.37,38.46,38.78,39.8,40.99,41.95,43.12,44.55,45.43,45.37,45.46,43.11,45.32,50.09,48.71,48.16,48.93,50.16,50.89,51.37,53.13,56.03,59.05,61.32,63.89,67.23,70.8,75.17,79.75,83.92,88.05,92.01,94.3,95.75,98.95,76.97,72.89,74.6,64.21,59.05,56.78,55.51,54.22,52.94,53.53,55.72,58.32,60.79,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4335.0,2025-06-03 17:00:00,1748970000,37.91,298.84,49,3.8,79.0,1,6,-0.9659258262890683,-0.25881904510252063,36.16,33.06,27.21,33.99166666666667,31.08375,1135.5919999999999,39.57,40.58,41.74,42.83,43.23,43.7,44.71,44.44,41.93,40.78,32.99,33.33,34.9,36.99,37.73,37.87,38.43,38.38,38.13,38.56,39.32,39.62,38.78,38.37,38.46,38.78,39.8,40.99,41.95,43.12,44.55,45.43,45.37,45.46,43.11,45.32,50.09,48.71,48.16,48.93,50.16,50.89,51.37,53.13,56.03,59.05,61.32,63.89,67.23,70.8,75.17,79.75,83.92,88.05,92.01,94.3,95.75,98.95,76.97,72.89,74.6,64.21,59.05,56.78,55.51,54.22,52.94,53.53,55.72,58.32,60.79,63.96,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4336.0,2025-06-03 18:00:00,1748973600,39.57,298.84,49,3.82,69.0,1,6,-1.0,-1.8369701987210297e-16,37.91,34.78,28.58,35.485,31.541666666666668,1141.5687999999998,40.58,41.74,42.83,43.23,43.7,44.71,44.44,41.93,40.78,32.99,33.33,34.9,36.99,37.73,37.87,38.43,38.38,38.13,38.56,39.32,39.62,38.78,38.37,38.46,38.78,39.8,40.99,41.95,43.12,44.55,45.43,45.37,45.46,43.11,45.32,50.09,48.71,48.16,48.93,50.16,50.89,51.37,53.13,56.03,59.05,61.32,63.89,67.23,70.8,75.17,79.75,83.92,88.05,92.01,94.3,95.75,98.95,76.97,72.89,74.6,64.21,59.05,56.78,55.51,54.22,52.94,53.53,55.72,58.32,60.79,63.96,67.14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4337.0,2025-06-03 19:00:00,1748977200,40.58,298.29,50,4.28,67.0,1,6,-0.9659258262890684,0.2588190451025203,39.57,36.16,25.63,37.01,32.16458333333333,1276.6812000000002,41.74,42.83,43.23,43.7,44.71,44.44,41.93,40.78,32.99,33.33,34.9,36.99,37.73,37.87,38.43,38.38,38.13,38.56,39.32,39.62,38.78,38.37,38.46,38.78,39.8,40.99,41.95,43.12,44.55,45.43,45.37,45.46,43.11,45.32,50.09,48.71,48.16,48.93,50.16,50.89,51.37,53.13,56.03,59.05,61.32,63.89,67.23,70.8,75.17,79.75,83.92,88.05,92.01,94.3,95.75,98.95,76.97,72.89,74.6,64.21,59.05,56.78,55.51,54.22,52.94,53.53,55.72,58.32,60.79,63.96,67.14,68.83,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4338.0,2025-06-03 20:00:00,1748980800,41.74,298.29,48,3.93,113.0,1,6,-0.8660254037844386,0.5000000000000001,40.58,37.91,26.5,38.45666666666667,32.79958333333334,1172.2797,42.83,43.23,43.7,44.71,44.44,41.93,40.78,32.99,33.33,34.9,36.99,37.73,37.87,38.43,38.38,38.13,38.56,39.32,39.62,38.78,38.37,38.46,38.78,39.8,40.99,41.95,43.12,44.55,45.43,45.37,45.46,43.11,45.32,50.09,48.71,48.16,48.93,50.16,50.89,51.37,53.13,56.03,59.05,61.32,63.89,67.23,70.8,75.17,79.75,83.92,88.05,92.01,94.3,95.75,98.95,76.97,72.89,74.6,64.21,59.05,56.78,55.51,54.22,52.94,53.53,55.72,58.32,60.79,63.96,67.14,68.83,70.83,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4339.0,2025-06-03 21:00:00,1748984400,42.83,297.73,50,3.39,82.0,1,6,-0.7071067811865477,0.7071067811865474,41.74,39.57,27.7,39.798333333333325,33.43,1009.3047000000001,43.23,43.7,44.71,44.44,41.93,40.78,32.99,33.33,34.9,36.99,37.73,37.87,38.43,38.38,38.13,38.56,39.32,39.62,38.78,38.37,38.46,38.78,39.8,40.99,41.95,43.12,44.55,45.43,45.37,45.46,43.11,45.32,50.09,48.71,48.16,48.93,50.16,50.89,51.37,53.13,56.03,59.05,61.32,63.89,67.23,70.8,75.17,79.75,83.92,88.05,92.01,94.3,95.75,98.95,76.97,72.89,74.6,64.21,59.05,56.78,55.51,54.22,52.94,53.53,55.72,58.32,60.79,63.96,67.14,68.83,70.83,73.14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4340.0,2025-06-03 22:00:00,1748988000,43.23,297.17,55,3.61,82.0,1,6,-0.5000000000000004,0.8660254037844384,42.83,40.58,28.71,40.97666666666667,34.035000000000004,1072.7837,43.7,44.71,44.44,41.93,40.78,32.99,33.33,34.9,36.99,37.73,37.87,38.43,38.38,38.13,38.56,39.32,39.62,38.78,38.37,38.46,38.78,39.8,40.99,41.95,43.12,44.55,45.43,45.37,45.46,43.11,45.32,50.09,48.71,48.16,48.93,50.16,50.89,51.37,53.13,56.03,59.05,61.32,63.89,67.23,70.8,75.17,79.75,83.92,88.05,92.01,94.3,95.75,98.95,76.97,72.89,74.6,64.21,59.05,56.78,55.51,54.22,52.94,53.53,55.72,58.32,60.79,63.96,67.14,68.83,70.83,73.14,75.92,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4341.0,2025-06-03 23:00:00,1748991600,43.7,297.73,51,3.42,48.0,1,6,-0.25881904510252157,0.9659258262890681,43.23,41.74,29.69,41.94166666666666,34.61875,1018.2366000000001,44.71,44.44,41.93,40.78,32.99,33.33,34.9,36.99,37.73,37.87,38.43,38.38,38.13,38.56,39.32,39.62,38.78,38.37,38.46,38.78,39.8,40.99,41.95,43.12,44.55,45.43,45.37,45.46,43.11,45.32,50.09,48.71,48.16,48.93,50.16,50.89,51.37,53.13,56.03,59.05,61.32,63.89,67.23,70.8,75.17,79.75,83.92,88.05,92.01,94.3,95.75,98.95,76.97,72.89,74.6,64.21,59.05,56.78,55.51,54.22,52.94,53.53,55.72,58.32,60.79,63.96,67.14,68.83,70.83,73.14,75.92,79.71,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4342.0,2025-06-04 00:00:00,1748995200,44.71,297.17,53,3.37,46.0,2,6,0.0,1.0,43.7,42.83,30.46,42.798333333333325,35.2125,1001.4629000000001,44.44,41.93,40.78,32.99,33.33,34.9,36.99,37.73,37.87,38.43,38.38,38.13,38.56,39.32,39.62,38.78,38.37,38.46,38.78,39.8,40.99,41.95,43.12,44.55,45.43,45.37,45.46,43.11,45.32,50.09,48.71,48.16,48.93,50.16,50.89,51.37,53.13,56.03,59.05,61.32,63.89,67.23,70.8,75.17,79.75,83.92,88.05,92.01,94.3,95.75,98.95,76.97,72.89,74.6,64.21,59.05,56.78,55.51,54.22,52.94,53.53,55.72,58.32,60.79,63.96,67.14,68.83,70.83,73.14,75.92,79.71,83.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4343.0,2025-06-04 01:00:00,1748998800,44.44,297.17,54,2.89,51.0,2,6,0.25881904510252074,0.9659258262890683,44.71,43.23,30.34,43.44166666666666,35.800000000000004,858.8213000000001,41.93,40.78,32.99,33.33,34.9,36.99,37.73,37.87,38.43,38.38,38.13,38.56,39.32,39.62,38.78,38.37,38.46,38.78,39.8,40.99,41.95,43.12,44.55,45.43,45.37,45.46,43.11,45.32,50.09,48.71,48.16,48.93,50.16,50.89,51.37,53.13,56.03,59.05,61.32,63.89,67.23,70.8,75.17,79.75,83.92,88.05,92.01,94.3,95.75,98.95,76.97,72.89,74.6,64.21,59.05,56.78,55.51,54.22,52.94,53.53,55.72,58.32,60.79,63.96,67.14,68.83,70.83,73.14,75.92,79.71,83.5,85.71,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4344.0,2025-06-04 02:00:00,1749002400,41.93,298.29,53,2.33,68.0,2,6,0.49999999999999994,0.8660254037844387,44.44,43.7,29.52,43.47333333333333,36.317083333333336,695.0157,40.78,32.99,33.33,34.9,36.99,37.73,37.87,38.43,38.38,38.13,38.56,39.32,39.62,38.78,38.37,38.46,38.78,39.8,40.99,41.95,43.12,44.55,45.43,45.37,45.46,43.11,45.32,50.09,48.71,48.16,48.93,50.16,50.89,51.37,53.13,56.03,59.05,61.32,63.89,67.23,70.8,75.17,79.75,83.92,88.05,92.01,94.3,95.75,98.95,76.97,72.89,74.6,64.21,59.05,56.78,55.51,54.22,52.94,53.53,55.72,58.32,60.79,63.96,67.14,68.83,70.83,73.14,75.92,79.71,83.5,85.71,85.85,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
